what|-0.0131346071138978, is|0.03525979071855545, the|0.06054292619228363, answer|-0.09948436170816422, to|-0.050397831946611404, what|0.01892574317753315, breeds|0.16610029339790344, of|0.04688013717532158, dog|0.16987626254558563, are|-0.0632844790816307, represented|0.05053885281085968, in|-0.008575957268476486, this|0.009006641805171967, image|-0.023033037781715393	husky		0	359569
what|-0.003374618710950017, is|0.012103377841413021, the|0.010689996182918549, answer|0.0017281504115089774, to|-0.015155749395489693, how|0.0742073804140091, many|0.08952401578426361, objects|-0.03080911561846733, are|-0.014053811319172382, there|-0.0077362144365906715, on|0.0017916506621986628, the|-0.0019354922696948051, long|-0.02965795062482357, table|-0.008499043062329292	4	5	0	307614
what|-0.001075220643542707, is|0.011720280162990093, the|0.024776510894298553, answer|-0.03504135087132454, to|-0.008151115849614143, is|0.01296919398009777, the|0.01266141701489687, battery|-0.0021369201131165028, on|-0.020155321806669235, the|-0.01244361698627472, home|0.06741077452898026, or|-0.0400228314101696, visitor|0.3782198131084442, team|-0.06707216054201126	right	home	0	286313
what|-0.002218895358964801, is|0.04246038571000099, the|0.040257133543491364, answer|-0.02417703904211521, to|-0.04078597575426102, what|0.07465600967407227, kind|0.1985180824995041, of|-0.013013132847845554, stain|0.7032177448272705, is|-0.01323687843978405, on|-0.01042854506522417, the|-0.0015006443718448281, batter's|-0.049239493906497955, uniform|-0.04491659626364708	grass	dirt	0	286313
what|-0.00032883003586903214, is|0.013201138004660606, the|0.014641835354268551, answer|-0.037304267287254333, to|-0.017634037882089615, does|0.03580630198121071, the|0.0022810748778283596, elephant|0.004210882820188999, have|-0.001827866188250482, large|0.15344281494617462, or|0.06525876373052597, small|0.13382448256015778, tusks|-0.0029546627774834633	large	small	0	59295
what|0.06963317096233368, is|0.008932937867939472, the|-0.006219045724719763, answer|-0.03111010044813156, to|0.006815220694988966, is|0.008170724846422672, there|0.008392807096242905, another|0.0036421571858227253, television|0.017359305173158646, on|-0.010917957872152328, the|-1.5238838386721909e-05, bottom|0.00018501782324165106, shelf|0.009555966593325138	tv	yes|no	0	302603
what|-0.5122886896133423, is|-0.01078957598656416, the|-0.004679561592638493, answer|0.0488593764603138, to|-0.02484973706305027, does|0.03722578287124634, this|-0.009254932403564453, man|-0.05647488310933113, enjoy|-0.00142252491787076, the|0.0024805618450045586, boston|0.02291412092745304, red|-0.042051542550325394, sox|0.43187272548675537	yes	yes	1	2142
what|-0.017635779455304146, is|0.03673924133181572, the|0.06931225210428238, answer|-0.05584874749183655, to|-0.007264337502419949, is|0.05507509410381317, this|-0.014838225208222866, taken|0.05898544192314148, off|0.045795001089572906, from|-0.019986866042017937, above|0.21235018968582153, or|0.18572737276554108, below|0.37759819626808167	below	above	0	144874
what|-0.005155943799763918, is|0.014966269955039024, the|0.01189336832612753, answer|0.011590961366891861, to|-0.009533868171274662, what|-0.004600292071700096, number|0.15486885607242584, of|0.03029235638678074, people|0.02367587946355343, are|0.0036632101982831955, holding|-0.0022058426402509212, |-0.0062308888882398605, umbrellas|0.019790474325418472	2	7	0	158588
what|-0.00010335422120988369, is|0.013164588250219822, the|0.023232247680425644, answer|-0.04501226171851158, to|-0.02337392047047615, what|0.02234174683690071, type|0.06766624748706818, of|0.0011793202720582485, rug|0.1701350212097168, is|-0.0036820555105805397, on|-0.005555916577577591, the|-0.01861989125609398, floor|0.04860328882932663	oriental	oriental	1	307614
what|0.0071213822811841965, is|0.00045743549708276987, the|0.01657065935432911, answer|0.00841294601559639, to|-0.0025730538181960583, are|0.005446166731417179, his|0.005853393115103245, socks|0.05385464057326317, and|-0.03256624564528465, shoes|0.0637623593211174, the|0.016642343252897263, same|-0.0887683853507042, brand|0.11539555341005325	adidas	yes	0	433984
what|0.013153991661965847, is|0.004004363436251879, the|0.00599121768027544, answer|-0.017268788069486618, to|-0.00979943759739399, what|0.024105139076709747, is|-0.004996354691684246, powering|0.0575086735188961, the|0.0027343023102730513, brown|0.0012866833712905645, and|-0.004197895992547274, beige|-0.012147359549999237, vehicle|-0.012908735312521458	engine	electricity	0	447342
what|0.009542916901409626, is|0.06709852814674377, the|0.018691176548600197, answer|-0.03965938091278076, to|-0.00962357223033905, what|0.032616179436445236, is|0.03804974630475044, the|-0.0007769521325826645, cat|0.05040782690048218, sitting|0.04490155354142189, on|0.023792054504156113, top|0.05215132236480713, of|0.06576618552207947	chair	bench	0	397045
what|-0.5812162756919861, is|-0.0016701160930097103, the|0.016866495832800865, answer|0.02910197339951992, to|-0.043680936098098755, are|0.04002665728330612, all|0.20795150101184845, the|0.003058795118704438, cows|0.0014866567216813564, the|0.009915594011545181, same|-0.01906687766313553, color|0.19073063135147095	no	no	1	472864
what|-0.01568746380507946, is|0.06661810725927353, the|0.03432537242770195, answer|0.012246571481227875, to|-0.0388827882707119, how|0.20293501019477844, many|0.24057906866073608, elephants|0.021438797935843468, are|0.0029901834204792976, in|0.0025337834376841784, this|-0.003779882099479437, scene|-0.0022998854983597994	2	1	0	59295
what|0.026976043358445168, is|0.02119518630206585, the|-0.005968205165117979, answer|-0.12408137321472168, to|0.03220478817820549, are|0.0030360128730535507, the|-0.00615128967911005, lights|0.04850337654352188, on|0.01707080379128456, in|0.02259800210595131, this|0.014175578951835632, room|0.03157198801636696	fire extinguisher	yes	0	444390
what|0.033378247171640396, is|0.0193792711943388, the|0.008635561913251877, answer|-0.0005458063678815961, to|-0.007644086144864559, is|0.012054179795086384, there|-0.0014128821203485131, a|-0.006444362923502922, sauce|0.1671624332666397, on|0.005329756997525692, the|0.025371987372636795, plate|-0.006216465495526791	ketchup	yes	0	125673
what|-0.0046846335753798485, is|0.054728616029024124, the|0.0850834846496582, answer|-0.08859318494796753, to|-0.03423594683408737, is|0.06781478226184845, the|-0.05093150585889816, color|0.5045526623725891, of|0.016725074499845505, the|0.00621056417003274, toilet|-0.038213297724723816, white|0.09898771345615387	white	yes|white	0	154324
what|-0.5269989967346191, is|0.012983906082808971, the|0.0010290970094501972, answer|0.017016727477312088, to|-0.02081879787147045, are|0.019984163343906403, there|-0.006028152070939541, any|0.0726984292268753, fans|0.044740982353687286, in|-0.011647723615169525, the|-0.0009457935811951756, bleachers|0.06990081816911697	no	yes|no	1	541025
what|-0.0005146600306034088, is|0.002351152477785945, the|0.006080116610974073, answer|-0.017780335620045662, to|-0.006708564702421427, are|0.013809872791171074, the|0.0028493336867541075, lids|0.012432475574314594, on|0.007544305641204119, the|0.00799475982785225, trash|-0.03252727910876274, receptacles|0.14350338280200958	sugar	yes	0	264201
what|0.002738115144893527, is|-0.0015609129332005978, the|0.003770219162106514, answer|-0.019119486212730408, to|-0.015007620677351952, what|0.016898779198527336, is|0.00996561348438263, the|0.006758647505193949, blue|0.0038020475767552853, bordered|0.32649505138397217, p|-0.17637567222118378, for|0.11103572696447372	trash	parking	0	224053
what|-0.008593132719397545, is|0.029334278777241707, the|0.016143010929226875, answer|0.008943301625549793, to|-0.01842479221522808, how|0.10128920525312424, many|0.1237010583281517, people|0.0032709771767258644, are|-0.00046229036524891853, in|-0.02086808532476425, the|-0.012395656667649746, room|0.020283447578549385	3	2	0	362778
what|-0.0032815122976899147, is|0.006601821631193161, the|0.00679341284558177, answer|0.012343758717179298, to|-0.00444322032853961, what|-0.0027871353086084127, color|0.13206161558628082, collar|-0.046091821044683456, does|0.0009721142705529928, the|0.0010159783996641636, dog|-0.005914829205721617, have|0.028537636622786522	black	red	0	273642
what|0.0010065572569146752, is|0.02040642872452736, the|0.01903470978140831, answer|-0.047675617039203644, to|-0.007124002557247877, are|0.0214630626142025, these|-0.003394881496205926, people|0.01729358732700348, participating|0.05434570834040642, in|-0.011105543002486229, a|-0.0007816522847861052, race|0.02142825350165367	skateboarding	yes	0	477305
what|-0.6034416556358337, is|0.0012283721007406712, the|-0.008031816221773624, answer|0.030985457822680473, to|-0.0027432215865701437, are|0.012731198221445084, these|0.006521432660520077, people|-0.007715271785855293, escaping|0.02397623285651207, rush|0.11767557263374329, hour|-0.07423881441354752, traffic|0.03782973065972328	no	no	1	477305
what|-0.012363632209599018, is|0.04009354114532471, the|0.02249974012374878, answer|0.018271151930093765, to|-0.027868399396538734, how|0.15571700036525726, many|0.20860207080841064, surfboards|-0.04616745933890343, are|-0.0015080892480909824, in|-0.009397782385349274, the|0.0005657842266373336, image|0.0013726247707381845	2	2	1	144874
what|-0.0018114454578608274, is|0.028980670496821404, the|0.02379612997174263, answer|-0.06946170330047607, to|-0.008234251290559769, are|0.022552551701664925, these|0.011037037707865238, shoes|0.04575200006365776, appropriate|-0.025313077494502068, for|0.053150929510593414, playing|0.11789747327566147, tennis|-0.00783977098762989	tennis	yes	0	433984
what|0.0055860611610114574, is|-0.006540136877447367, the|-0.004731765948235989, answer|0.008943986147642136, to|-0.001130194985307753, are|0.0006242824019864202, the|0.003195530269294977, vehicles|0.006516329012811184, in|-0.0077019426971673965, the|0.0012210460845381021, pictures|0.002886831993237138, modern|0.06972240656614304	windows	no	0	447342
what|-0.021173788234591484, is|0.06804444640874863, the|0.04143635928630829, answer|0.043839216232299805, to|-0.050151873379945755, how|0.2710118293762207, many|0.32530906796455383, athletes|0.1458941251039505, are|-0.0184751246124506, in|-0.020366009324789047, the|0.004424078390002251, photo|-0.0003031647647731006	2	2	1	204067
what|0.01432027667760849, is|0.0054848818108439445, the|0.005826295353472233, answer|0.056487906724214554, to|-0.0229362640529871, are|0.02127520926296711, the|0.008641192689538002, players|0.008295070379972458, standing|0.006807049736380577, on|-0.0014419736107811332, the|-0.0034548253752291203, grass|0.07020562887191772	dirt	no	0	204067
what|-0.48176053166389465, is|0.01767454296350479, the|0.005095708649605513, answer|0.016542237251996994, to|-0.00594559358432889, does|0.0016825937200337648, this|-0.0013469257391989231, look|0.006979582365602255, like|-0.02400587499141693, an|0.012147272936999798, urban|0.03792653605341911, city|0.09070834517478943	no	no	1	429386
what|0.003385121002793312, is|0.037694111466407776, the|0.05502721294760704, answer|-0.1323661506175995, to|-0.04139992594718933, what|0.0753556340932846, is|0.07661200314760208, the|-0.014494728296995163, name|0.2794393002986908, of|0.020132627338171005, the|-0.020106295123696327, street|0.11458928138017654	main street		0	429386
what|-0.011954215355217457, is|0.04462699964642525, the|0.027784112840890884, answer|0.010298538021743298, to|-0.032594043761491776, how|0.17067673802375793, many|0.19711452722549438, chairs|0.042182061821222305, are|-0.008861934766173363, in|-0.0038445228710770607, this|0.006024375092238188, shot|-0.03394376114010811	2	3|4	0	228144
what|-0.0036498329136520624, is|0.009710414335131645, the|0.008484110236167908, answer|0.019496416673064232, to|-0.006076655816286802, is|0.010819713585078716, there|0.007092481944710016, a|0.009127619676291943, mirror|0.02027578093111515, in|0.0007662929128855467, the|0.000473247462650761, picture|0.015221238136291504	bed	yes	0	228144
what|0.2088170051574707, is|0.011907623149454594, the|-0.010616298764944077, answer|-0.1817840337753296, to|0.04439973086118698, which|0.025163913145661354, lamp|-0.09645012021064758, is|-0.003483906388282776, nearer|0.09189849346876144, to|0.0419127494096756, the|0.0190743338316679, windows|-0.003925888333469629	radiator		0	576070
what|-0.0020296641159802675, is|0.03214607760310173, the|0.04377346485853195, answer|-0.016499921679496765, to|-0.016182389110326767, is|0.036472536623477936, the|0.0033837431110441685, sky|0.17400678992271423, clear|0.1734016239643097, or|0.11527709662914276, cloudy|0.1841832995414734	clear	clear	1	393056
what|0.10864230245351791, is|0.018048711121082306, the|0.004008186049759388, answer|-0.16281266510486603, to|-0.005607921630144119, is|0.019693564623594284, the|-0.025227725505828857, person|0.08433208614587784, riding|0.030600836500525475, the|0.00923277996480465, waves|0.03946491703391075	surfer	yes	0	393056
what|0.193609356880188, is|0.12164080142974854, the|-0.01931135356426239, answer|-0.06322038173675537, to|-0.058274753391742706, what|0.10317578166723251, toppings|0.09102886915206909, are|0.013236417435109615, on|0.085892453789711, the|0.013479655608534813, pizza|0.02963579073548317	olives		0	116413
what|-0.023880336433649063, is|0.07118199020624161, the|0.05802305042743683, answer|-0.06316997855901718, to|0.0031785566825419664, is|0.046804673969745636, the|0.00664948346093297, child|0.03914386034011841, male|0.17015506327152252, or|0.14293484389781952, female|0.26948070526123047	female	female|male	1	377984
what|-0.010582980699837208, is|0.029215281829237938, the|0.03229369595646858, answer|0.00241591758094728, to|-0.03748851269483566, is|0.02361425757408142, the|0.002554616192355752, person|0.009200263768434525, white|0.13654360175132751, or|0.18712963163852692, black|0.3888291120529175	black	white	0	79721
what|-0.01180354692041874, is|0.03267889469861984, the|0.02207709476351738, answer|0.014657838270068169, to|-0.018449442461133003, how|0.12494795024394989, many|0.16929616034030914, school|-0.03420591726899147, buses|0.06945081800222397, are|0.001940093468874693, there|0.011708403006196022	2	2	1	148319
what|0.003029988147318363, is|0.11025217175483704, the|0.07958316057920456, answer|-0.20872215926647186, to|-0.047774724662303925, what|0.12071877717971802, is|0.1282334178686142, the|-0.019978992640972137, child|0.18827702105045319, sitting|-0.024810636416077614, on|0.1295524388551712	skateboard	skateboard	1	469158
what|0.00023902091197669506, is|0.005706907715648413, the|0.008252369239926338, answer|0.0023928165901452303, to|-0.011351867578923702, about|0.016786858439445496, how|0.05249782279133797, tall|0.020904401317238808, is|-0.003297616494819522, this|-0.0007123526884242892, child|-0.010353653691709042	3 feet		0	469158
what|0.004334971774369478, is|0.02513160929083824, the|0.025826584547758102, answer|0.039667245000600815, to|-0.014865556731820107, is|0.013963771983981133, the|0.0055335285142064095, child|0.0304452832788229, wearing|0.07788541167974472, a|-0.03087991662323475, vest|0.09759364277124405	jacket	yes	0	469158
what|-0.012762567028403282, is|0.03058028221130371, the|0.03205924108624458, answer|-0.015835031867027283, to|-0.0406402163207531, is|0.022551313042640686, the|0.024635985493659973, television|-0.09966053813695908, on|0.027968531474471092, or|0.08468735218048096, off|0.45707204937934875	off	on	0	302603
what|-0.002841335954144597, is|0.004604227375239134, the|0.005924539640545845, answer|-0.005820289254188538, to|-0.000153797009261325, are|0.004687722772359848, the|0.0013711291830986738, countertops|0.015699446201324463, made|0.017928199842572212, of|-0.0034106983803212643, brick|0.04731686785817146	wood	no	0	444390
what|-0.014146414585411549, is|0.0545809380710125, the|0.045564088970422745, answer|0.04673534259200096, to|-0.020271040499210358, is|0.023405754938721657, the|0.0017193997045978904, girl|0.04271766170859337, wearing|0.1553591638803482, a|-0.056822650134563446, skirt|0.12024335563182831	skirt	yes	0	334782
what|0.06580235809087753, is|0.04577304422855377, the|0.01524336077272892, answer|-0.13789460062980652, to|0.006477800663560629, what|-0.029392775148153305, is|0.04286111891269684, the|-2.2330088540911674e-05, yellow|0.04699701443314552, colored|-0.0568891279399395, food|0.099696584045887	fries	fries|french fries	1	125673
what|0.0006307338480837643, is|0.016976334154605865, the|0.01917376182973385, answer|-0.04694169759750366, to|-0.024832677096128464, what|0.02629362978041172, kind|0.1037275567650795, of|0.007041268050670624, food|0.05162373185157776, is|-0.00847906805574894, this|0.013783582486212254	chinese	dinner	0	125673
what|0.003181661479175091, is|0.0033843794371932745, the|-0.0008232710533775389, answer|-0.03548654913902283, to|0.0010561386588960886, is|0.0017499946989119053, the|-0.008377217687666416, sun|0.04253005236387253, about|-0.0025522552896291018, to|-0.013645891100168228, rise|0.08908507227897644	candle	no	0	379086
what|-0.008489299565553665, is|0.10042595863342285, the|0.07588332891464233, answer|-0.06095793843269348, to|-0.0563509576022625, what|0.06502968817949295, color|0.7839654684066772, is|-0.01145458035171032, the|0.0035561295226216316, street|-0.09535741806030273, sign|0.11315589398145676	yellow	yellow	1	224053
what|-0.0004342759493738413, is|0.027061715722084045, the|0.0207681842148304, answer|-0.03569663316011429, to|-0.02139217220246792, what|0.023711219429969788, type|0.05645044147968292, of|-0.0029639145359396935, weather|0.16865260899066925, is|-0.011358453892171383, likely|-0.005276927724480629	cloudy	cloudy	1	224053
what|-0.0006662372034043074, is|0.0071728043258190155, the|0.00934427697211504, answer|0.017866266891360283, to|0.0007445545052178204, is|0.0037022752221673727, the|-0.002099304925650358, woman|0.013851196505129337, wearing|0.04250973463058472, a|-0.025835754349827766, bikini|0.025985633954405785	skirt	yes|no	0	362778
what|-0.007614078000187874, is|0.021426459774374962, the|0.0157408956438303, answer|0.02103990875184536, to|-0.01860223338007927, how|0.08880111575126648, many|0.11487756669521332, interstate|0.0696333572268486, signs|0.03776748478412628, are|-0.008037624880671501, there|-0.011810177937150002	3	1	0	477305
what|-0.0025968323461711407, is|0.010697046294808388, the|0.011840855702757835, answer|-0.0046112728305161, to|-0.0061073219403624535, what|0.011935364454984665, color|0.1425124853849411, is|-0.007014666683971882, the|0.001255849259905517, letter|-0.08676144480705261, b|0.12339097261428833	blue	red	0	2142
what|0.18161967396736145, is|0.17880001664161682, the|0.03801826760172844, answer|-0.049154434353113174, to|-0.026439208537340164, is|0.014338004402816296, the|0.00872848927974701, man|0.12149088084697723, wearing|0.21607866883277893, a|-0.03815507888793945, wetsuit|0.2808205783367157	wetsuit	yes|no	0	144874
what|-0.00341222295537591, is|0.013323966413736343, the|0.010898817330598831, answer|0.001474672113545239, to|-0.009451932273805141, how|0.06845562905073166, many|0.0897301509976387, light|-0.012145701795816422, bulbs|-0.000692832050845027, are|-0.006889188662171364, there|0.005279096774756908	5	3	0	366406
what|0.032748993486166, is|0.013754304498434067, the|0.00459489319473505, answer|0.048473067581653595, to|-0.009459956549108028, is|0.01181196328252554, there|0.001586241414770484, snow|-0.002892837394028902, on|0.0035380814224481583, the|-0.007417054381221533, ground|0.1016533225774765	dirt	no	0	42534
what|0.00041874355520121753, is|0.012117862701416016, the|0.019381489604711533, answer|-0.015855498611927032, to|-0.012856727465987206, what|0.010793136432766914, color|0.18118155002593994, is|0.007493509911000729, the|0.007827382534742355, walk|-0.08828310668468475, light|0.22041729092597961	green	green	1	158588
what|0.009424358606338501, is|0.004663148894906044, the|-0.0014730686089023948, answer|0.019115442410111427, to|0.001428792835213244, what|0.001420970424078405, image|-0.004362861625850201, is|-0.001293891342356801, the|0.005931563209742308, mirror|0.0007915109163150191, reflecting|0.020007193088531494	curtain	picture	0	307614
what|0.007899387739598751, is|0.037437450140714645, the|0.03890741616487503, answer|-0.06354159116744995, to|-0.023792114108800888, has|-0.006579762790352106, this|0.004008977673947811, area|0.00756306666880846, been|0.016515467315912247, windy|0.16312964260578156, lately|0.026337243616580963	skiing	yes	0	85144
what|-0.0024575584102422, is|0.010879759676754475, the|0.029320813715457916, answer|0.019115928560495377, to|-0.06762030720710754, is|0.00838786642998457, this|0.023690134286880493, wheat|-0.051737576723098755, or|0.30472084879875183, dry|0.5739656686782837, grass|0.0017634110990911722	dry		0	176082
what|-0.009050381369888783, is|0.048464126884937286, the|0.05374494194984436, answer|-0.05660378560423851, to|-0.0323428213596344, which|0.2586319148540497, way|0.0774126723408699, is|0.009499314241111279, its|0.010824673809111118, head|0.034573305398225784, turned|0.0437520332634449	left	left	1	176082
what|0.01572328247129917, is|0.007470936048775911, the|0.0035872715525329113, answer|-0.016704609617590904, to|-0.005746564827859402, are|0.014195545576512814, there|0.0025317000690847635, trains|0.02823219820857048, on|0.0018373816274106503, both|0.0015081416349858046, tracks|0.03161725029349327	road	no	0	403481
what|0.00453589204698801, is|0.011510945856571198, the|0.00456545315682888, answer|-0.014740806072950363, to|-0.01225387305021286, what|0.015043545514345169, kind|0.0666452944278717, of|-0.002991427667438984, vehicles|0.11642617732286453, are|0.015578660182654858, shown|-0.006877582520246506	trucks	buses	0	447342
what|-0.01815604232251644, is|0.054452359676361084, the|0.03382354974746704, answer|0.031333211809396744, to|-0.04359691962599754, how|0.22094020247459412, many|0.2616836726665497, baby|-0.010440012440085411, elephants|0.018384411931037903, are|0.007193231489509344, there|0.020609775558114052	2	1	0	66491
what|-0.0009783447021618485, is|0.021781504154205322, the|0.040160924196243286, answer|-0.024203823879361153, to|-0.03243955969810486, is|0.014348228462040424, the|0.012539251707494259, furniture|0.026341751217842102, modern|0.34632962942123413, or|0.03712328150868416, antique|0.1079673022031784	made	modern|antique	0	228144
what|0.018313031643629074, is|0.19045913219451904, the|0.08286629617214203, answer|-0.1735391765832901, to|-0.08150206506252289, what|0.22943075001239777, animal|0.5448216199874878, is|0.038403891026973724, in|0.01143554225564003, this|0.016604315489530563, picture|0.04282309114933014	cat	cat	1	397045
what|-0.00398093368858099, is|0.07695229351520538, the|0.06491772830486298, answer|-0.023069651797413826, to|-0.044731996953487396, what|0.046441033482551575, color|0.6545252203941345, is|0.021839838474988937, the|-0.03643013536930084, wetsuit|0.16530479490756989	black	black	1	393056
what|0.09283027052879333, is|0.03284747898578644, the|-0.019941283389925957, answer|0.07665982097387314, to|-0.042776260524988174, has|-0.055189963430166245, the|-0.01141398772597313, pizza|0.003394260536879301, been|0.021730557084083557, cooked|0.03782573342323303	olives	no	0	116413
what|0.0326911062002182, is|0.032083384692668915, the|0.02975614182651043, answer|-0.153459832072258, to|-0.005111237056553364, does|0.08508934825658798, this|0.013117313385009766, picture|0.09689852595329285, look|0.03412822633981705, old|0.21193623542785645	horse	yes	0	377984
what|0.04440702125430107, is|0.09770528972148895, the|0.015724599361419678, answer|-0.1444895714521408, to|0.007978582754731178, what|0.07186422497034073, is|0.060191310942173004, the|-0.007308069616556168, person|0.052813414484262466, holding|0.185845747590065	phone		0	79721
what|-0.40900763869285583, is|-0.015384674072265625, the|0.0008280946058221161, answer|0.021564118564128876, to|-0.027013830840587616, is|0.0031876303255558014, this|-0.008158360607922077, a|0.012799357995390892, school|-0.009903042577207088, bus|0.041954636573791504	yes	yes	1	148319
what|-0.005984082352370024, is|0.10097137093544006, the|0.02252923883497715, answer|-0.08336479961872101, to|0.009974123910069466, what|0.05678452551364899, is|0.06803788244724274, the|-0.009468285366892815, person|-0.028457369655370712, hitting|0.47431665658950806	tennis ball	tennis ball	1	334782
what|0.07060915231704712, is|0.019709797576069832, the|0.00285296025685966, answer|0.03680509701371193, to|0.003913396503776312, is|0.005550113972276449, the|-0.01058979146182537, shower|0.0792263001203537, curtain|-0.029262730851769447, open|0.029428116977214813	shower curtain	yes	0	154324
what|0.001967579359188676, is|0.018039727583527565, the|-0.003245224477723241, answer|0.029125817120075226, to|-0.007916677743196487, are|0.01816517859697342, these|0.005762219429016113, players|-0.0055421642027795315, in|-0.005148606840521097, uniform|0.027931438758969307	clothing	no	0	541025
what|-0.0024322757963091135, is|0.08137568086385727, the|0.06251572072505951, answer|-0.06650163233280182, to|-0.06154726445674896, what|0.04295854642987251, color|0.5609418153762817, is|0.013858654536306858, the|-0.026109181344509125, hydrant|0.1544778198003769	yellow	yellow	1	264201
what|0.01936868391931057, is|0.005575869232416153, the|0.0009296481730416417, answer|0.07803905755281448, to|-0.009072917513549328, is|-0.013557183556258678, he|0.011533168144524097, touching|-0.009065401740372181, the|0.0036876737140119076, skateboard|0.02368123084306717	pants	no	0	64974
what|0.024785581976175308, is|-0.011341670528054237, the|0.0012409029295668006, answer|0.02737286314368248, to|-0.00325098168104887, is|0.013138910755515099, this|-0.0009120547911152244, a|0.00221271556802094, sunny|0.010500035248696804, day|0.004781994502991438	tree	no	0	64974
what|-0.03625118359923363, is|0.07512784749269485, the|0.06283879280090332, answer|-0.014317221939563751, to|-0.03532053157687187, which|0.2509072721004486, wrist|0.25974801182746887, has|0.022652285173535347, a|-0.05574794486165047, watch|0.18662633001804352	left	left	1	241396
what|-0.6083405017852783, is|-0.0048491270281374454, the|0.012701548635959625, answer|0.041479937732219696, to|-0.026745721697807312, is|0.0010442845523357391, this|0.008304087445139885, a|0.034073662012815475, model|0.060563549399375916, home|0.09292317181825638	no	yes	0	366406
what|0.1287507861852646, is|0.009561666287481785, the|-0.015437237918376923, answer|-0.004182552918791771, to|-0.051838457584381104, is|-0.04316842555999756, the|0.02813017927110195, adult|-0.16355618834495544, elephant|0.021409716457128525, dirty|0.2124481052160263	tusks	yes|no	0	66491
what|-0.0061654155142605305, is|0.03957003727555275, the|0.05096757784485817, answer|-0.09590446949005127, to|-0.015194776467978954, is|0.03126078099012375, this|0.024957027286291122, a|0.03153064474463463, professional|0.11962608993053436, game|0.05740859732031822	baseball	yes	0	204067
what|0.010262333787977695, is|0.24669289588928223, the|0.09526244550943375, answer|-0.266154944896698, to|-0.047450363636016846, what|0.15787285566329956, is|0.11232589185237885, the|-0.029146838933229446, man|0.20894818007946014, carrying|0.3941625952720642	surfboard	surfboard|surfboards	1	561042
what|-0.004062857013195753, is|0.04184338077902794, the|0.0408470518887043, answer|-0.06116253882646561, to|-0.02965923398733139, what|0.056273963302373886, color|0.19428738951683044, is|0.024407006800174713, the|-0.03130146488547325, sky|0.2058591991662979	blue	blue and orange	0	561042
what|0.007900716736912727, is|0.015959685668349266, the|0.008574223145842552, answer|-0.031918883323669434, to|-0.008531871251761913, what|0.02188974805176258, is|0.02349872887134552, on|0.0021943601313978434, the|-0.0032670015934854746, wall|0.07533062249422073	tv	picture	0	576070
what|0.19834861159324646, is|0.06750185042619705, the|0.003142876084893942, answer|-0.1962904930114746, to|-0.03039592318236828, is|0.005281342193484306, the|-0.01825578510761261, oven|0.035071421414613724, closed|0.066867895424366	pizza	no	0	116413
what|-0.00034466758370399475, is|0.006921534426510334, the|0.011231609620153904, answer|0.021728243678808212, to|-0.00584480119869113, is|0.005938376300036907, the|-0.005124830640852451, floor|0.07418011128902435, carpeted|0.011610404588282108	rug	no	0	302603
what|-0.004154454916715622, is|0.16032318770885468, the|0.1338196098804474, answer|-0.17460563778877258, to|-0.09214155375957489, what|0.24526192247867584, room|0.5187191963195801, is|0.04459182545542717, this|0.11633295565843582	kitchen	kitchen	1	444390
what|0.011773989535868168, is|5.28276723343879e-05, the|0.0018996550934389234, answer|0.0015134261921048164, to|-0.01516764611005783, where|0.025210784748196602, is|-0.008411687798798084, the|0.007909886538982391, shampoo|0.025758616626262665	bars	windowsill	0	154324
what|-0.01795928180217743, is|0.22135291993618011, the|0.09527827799320221, answer|-0.14933842420578003, to|-0.06489209830760956, what|0.2666054666042328, sport|0.5271429419517517, is|0.0044485293328762054, this|0.0577983558177948	baseball	baseball	1	541025
what|0.025325588881969452, is|0.008866611868143082, the|0.01240662019699812, answer|-0.08871959149837494, to|0.01968695968389511, are|-0.00169612024910748, the|-0.01574370451271534, lights|0.100733183324337, on|0.022389795631170273	street light	yes|no	0	379086
what|0.010292061604559422, is|0.04483689367771149, the|0.023364873602986336, answer|-0.05645908787846565, to|0.01789390668272972, is|0.02404194138944149, this|0.011753269471228123, person|0.0489828996360302, flying|0.05149943009018898	skateboard	yes|no	0	64974
what|-0.45146864652633667, is|-0.016184009611606598, the|-0.008319398388266563, answer|0.0517568401992321, to|-0.014108733274042606, is|-0.003520537167787552, this|-0.008817723952233791, a|-0.0007821014150977135, bathroom|0.03368902951478958	yes	yes	1	362778
what|-0.00026417558547109365, is|0.04102078452706337, the|0.0007184150745160878, answer|0.006102264858782291, to|0.030437340959906578, is|0.0016521491343155503, he|0.018813932314515114, having|-0.017215322703123093, desert|0.016128510236740112	fork	yes	0	241396
what|0.035989630967378616, is|-0.006474121008068323, the|-0.009151434525847435, answer|0.048958417028188705, to|-0.0015593088464811444, is|-0.01905178464949131, the|0.002268956508487463, sink|-0.016795681789517403, empty|0.009076711721718311	handle	yes	0	366406
what|0.1140027865767479, is|0.004368514753878117, the|0.008106880821287632, answer|-0.022523097693920135, to|-0.033533722162246704, where|0.053566619753837585, are|-0.006893690675497055, the|0.01903017982840538, dogs|0.01659068465232849	dog		0	359569
what|0.03318889066576958, is|0.004463831894099712, the|0.006149155553430319, answer|-0.003938484936952591, to|-0.007159315049648285, where|0.02409776672720909, are|0.004458983428776264, the|0.006310462485998869, zebras|-0.002155784983187914	dirt	outside	0	42534
