is|0.241665780544281, the|0.12413915991783142, lamp|-0.459695041179657, in|0.07231952250003815, the|-0.0003349999897181988, back|0.01301109604537487, turned|0.111088827252388, off|0.13274908065795898	no	no	1	324419
what|-0.04664699733257294, is|0.0641665905714035, the|0.04853928089141846, color|0.70843106508255, of|0.0647728368639946, the|-0.0008648234652355313, plate|0.15325838327407837	white	white	1	181796
are|0.10734961926937103, there|-0.09760254621505737, two|-0.030203688889741898, cats|0.2874751687049866, in|0.040319498628377914, the|0.035347625613212585, picture|0.0069866362027823925	no	no	1	311531
what|-0.08909215778112411, color|0.13634195923805237, scarf|0.29695865511894226, is|0.022563301026821136, the|-0.0011673682602122426, woman|0.011652907356619835, wearing|0.07913386076688766	pink	pink	1	86848
is|-0.03270462900400162, there|0.07731268554925919, a|0.05715916305780411, tail|0.037491749972105026, on|0.07023102045059204, the|0.0009805975714698434, kite|0.08735144883394241	yes	yes	1	156727
are|0.14568141102790833, there|-0.05156761780381203, any|0.12091406434774399, people|0.14904220402240753, in|-0.030437761917710304, the|0.004144053906202316, water|-0.03271061182022095	no	no	1	156727
how|0.13505160808563232, many|0.19788052141666412, birds|0.06225281581282616, are|-0.012685233727097511, in|0.013235043734312057, the|0.029113557189702988, sky|-0.12445273250341415	2	5	0	105734
has|-0.28826290369033813, the|-0.0071118674241006374, batter|-0.0061598592437803745, already|-0.20543907582759857, swung|0.42289653420448303, the|-0.03467801958322525, bat|0.14063838124275208	yes	yes	1	293811
what's|-0.006811357568949461, the|-0.021839497610926628, color|0.6417462229728699, of|0.07873549312353134, the|-0.0048768469132483006, batter's|-0.020938031375408173, helmet|0.09408530592918396	red	blue	0	293811
how|0.1827177256345749, many|0.28326866030693054, elephants|0.07115069776773453, are|-0.019955052062869072, in|-0.04999830573797226, the|-0.01906895637512207, field|-0.08834972977638245	2	4	0	4229
is|-0.15122632682323456, this|-0.10308163613080978, edible|0.2831186056137085, cake|-0.028254127129912376, high|0.0606226809322834, in|0.08631373941898346, sugar|0.4099304676055908	yes	yes	1	206620
how|0.12461397796869278, many|0.17964033782482147, eggs|0.1423633098602295, in|-0.05901563540101051, the|-0.02661171741783619, egg|0.12965543568134308, container|-0.06596976518630981	2	12	0	461758
what|-0.06805231422185898, substances|-0.10871918499469757, are|0.05921870842576027, in|-0.0517045296728611, these|0.04812454432249069, yellow|-0.2794557213783264, containers|0.6359545588493347	salt and pepper	food	0	202998
is|-0.09382383525371552, the|-0.027607614174485207, food|-0.0031686006113886833, on|0.013338116928935051, office|0.10673314332962036, desk|0.04850258678197861	yes	yes	1	202998
what|0.018426664173603058, are|0.06574396044015884, the|-0.0047180019319057465, majority|0.14255714416503906, of|0.010282635688781738, people|-0.008447270840406418, driving|0.3286193609237671	motorcycles	motorcycles|bikes	1	321886
what|0.40121036767959595, is|-0.041783567517995834, on|0.003910321742296219, top|0.17021870613098145, of|-0.003134888131171465, the|0.022612249478697777, cake|0.16101987659931183	chocolate	chocolate	1	519182
what|-0.07829060405492783, material|0.45102444291114807, is|0.07698094844818115, the|0.005404029972851276, table|0.341874361038208, made|0.13822682201862335, of|0.05924811214208603	wood	wood	1	519182
how|0.074346162378788, many|0.27209001779556274, fingers|-0.18778233230113983, is|0.012898076325654984, the|-0.03799794241786003, man|0.07554160058498383, pointing|-0.04010231792926788	2	1	0	91636
is|-0.08388311415910721, the|-0.03032451868057251, man's|0.08866402506828308, attire|-0.09878937900066376, leather|0.2869603931903839, or|-0.5526652932167053, silk|0.3186359703540802	yes	leather	0	91636
is|-0.008195515722036362, there|0.17825600504875183, an|0.15101400017738342, umbrella|0.0531000979244709, in|0.07454106956720352, the|0.014600936323404312, picture|0.04264605790376663	yes	yes	1	153288
is|-0.15304845571517944, the|0.01325239147990942, salt|-0.26299095153808594, or|1.0096086263656616, the|-0.004826305899769068, pepper|-0.07500668615102768, visible|-0.09747092425823212	candle	salt	0	551581
does|-0.07717476785182953, the|-0.01713537611067295, man|0.05537666007876396, have|0.07632554322481155, good|0.17146307229995728, posture|-0.15792058408260345	yes	no	0	2477
what|0.005295292939990759, kind|0.017684955149888992, of|0.0378853902220726, food|0.4098832905292511, is|0.05360199511051178, this|0.074082151055336	sandwich	burrito	0	389389
how|0.04452837258577347, many|0.11895714700222015, bananas|-0.05250551179051399, do|-0.05742150545120239, you|0.009845294058322906, see|0.031025303527712822	4		0	160889
would|-0.04402175918221474, two|0.0718206837773323, be|0.12365268170833588, cramped|0.38350075483322144, in|0.04616865515708923, here|-0.00798543356359005	yes	yes|no	1	436848
how|0.09315790235996246, many|0.18945278227329254, trees|-0.07206422835588455, can|-0.03645680099725723, be|0.006521737203001976, seen|0.02294294349849224	2	2	1	105734
what|0.04677238687872887, company|0.2016669064760208, is|0.0892162024974823, sponsoring|-0.2983200252056122, this|-0.014805564656853676, team|0.37257200479507446	state farm	under armour	0	293811
is|-0.044283777475357056, the|-0.03781762346625328, giraffe|0.12018343061208725, behind|0.20277076959609985, a|0.008764068596065044, fence|0.1720474362373352	yes	yes	1	398519
what|-0.00690821185708046, time|0.123139888048172, was|-0.00411396287381649, this|0.02001534216105938, picture|0.021163521334528923, take|0.0684024915099144	night		0	4576
is|-0.034703318029642105, it|0.025477228686213493, ok|0.19444933533668518, to|0.07026023417711258, cross|0.09806721657514572, now|-0.1578429639339447	yes	no	0	333746
why|-0.19470816850662231, does|0.0865064337849617, the|0.010302371345460415, elephant|0.055431269109249115, have|0.028093144297599792, tusks|0.24708260595798492	tusks		0	4229
is|-0.016095831990242004, the|0.008004344999790192, wall|0.10479570180177689, full|-0.07053902745246887, of|0.0700686126947403, clocks|0.10927150398492813	yes	yes	1	166437
how|0.05015676096081734, many|0.075014628469944, on|-0.01622345671057701, the|-0.003600515192374587, train|-0.02614668570458889	4	8	0	206620
what|0.013273290358483791, brand|-0.23518182337284088, of|-0.15072108805179596, juice|1.2378594875335693, is|0.01761138066649437, that|-0.01578018069267273	tropicana		0	461758
is|-0.03225937858223915, there|0.21680079400539398, soup|0.28398647904396057, in|-0.04831164330244064, the|0.003170784329995513, can|0.011053020134568214	yes	yes	1	202998
what|0.022687358781695366, is|-0.006983445957303047, the|0.014125295914709568, road|0.1367323398590088, made|0.23657011985778809, of|0.056237898766994476	brick	brick|bricks	1	200739
is|-0.013837737031280994, there|0.10564680397510529, a|0.03253021091222763, |-0.02007303014397621, door|0.13898234069347382, open|0.11697886139154434	yes	yes	1	196342
are|-0.007639219053089619, these|0.014781316742300987, items|0.00014885078417137265, raised|-0.09297612309455872, or|-0.05898655205965042, grown|0.3755141794681549	healthy		0	508489
how|0.1323428452014923, many|0.1798780858516693, trash|0.016827262938022614, cans|0.203748881816864, are|-0.03678329661488533, shown|-0.02880886197090149	1	2	0	124952
what|-0.0019224106799811125, subway|0.04914700984954834, is|-0.0008848353172652423, on|-0.010101617313921452, the|-0.0012938303407281637, curtain|0.014393601566553116	40	new york	0	230610
what|0.06549418717622757, is|0.024482158944010735, hanging|0.09329936653375626, above|0.396833211183548, the|0.008506493642926216, sink|0.02697477862238884	picture	mirror	0	230610
what|0.02662116475403309, color|0.30707699060440063, is|0.008308269083499908, the|-0.010485777631402016, boy's|0.1668654978275299, shirt|0.1966194212436676	orange	white	0	324419
how|0.019946344196796417, many|0.02770478092133999, containers|0.4659702777862549, are|0.015958070755004883, there|0.07451113313436508	3	3	1	204288
what|-0.1784227192401886, is|-0.07183213531970978, the|0.019928567111492157, man|-0.04410263150930405, doing|1.0000975131988525	sleeping	typing	0	2477
what|0.3828781843185425, is|0.4086970090866089, behind|-0.5904831290245056, the|0.037244293838739395, man|0.01494411937892437	dog	dog	1	2477
is|-0.09550660848617554, this|0.04582308977842331, room|0.10268556326627731, a|0.08404535800218582, bathroom|0.26784947514533997	yes	yes	1	96998
where|0.017640279605984688, is|0.006755133159458637, the|0.009273996576666832, hand|0.023556102067232132, towel|0.16214865446090698	on sink		0	96998
what|0.05573020875453949, is|0.0030225259251892567, the|0.009300467558205128, cat|-0.08407686650753021, doing|0.3753015995025635	drinking		0	311531
would|0.09924282878637314, a|0.058328550308942795, vegetarian|0.26898741722106934, eat|0.04367074370384216, this|0.05312803387641907	no	no	1	389389
is|-0.05112535133957863, the|0.03735366463661194, toilet|0.06813379377126694, lid|0.17831894755363464, up|0.03892166540026665	yes	yes	1	253441
is|0.114327073097229, the|0.03532448410987854, faucet|0.01123918779194355, turned|0.13327088952064514, on|0.059925321489572525	no	no	1	253441
how|0.20435522496700287, many|0.2393660694360733, sinks|0.05638374760746956, are|-0.009600736200809479, there|0.09149307012557983	2	1	0	436848
does|0.08493927121162415, the|-0.02107715979218483, weather|0.14480212330818176, appear|0.07578833401203156, rainy|0.18242277204990387	yes	yes	1	4576
how|-0.0623210147023201, many|0.1560254693031311, cranes|0.6908078193664551, are|-0.23350080847740173, there|-0.0331588014960289	2	2	1	4576
what|-0.04082781448960304, color|0.4707823395729065, is|0.004335347097367048, the|-0.015746967867016792, light|0.5597458481788635	red	red	1	333746
how|0.06212994083762169, tall|0.07518678158521652, is|0.012857727706432343, the|-0.006279735825955868, grass|0.040224991738796234	2 feet		0	4229
which|0.008026570081710815, vases|0.006439899560064077, are|0.007340599317103624, very|-0.025498315691947937, similar|0.029507827013731003	white	yes	0	382758
what|0.03518929332494736, is|0.012779722921550274, causing|-0.0012674382887780666, the|-0.05653978884220123, traffic|0.24730008840560913	pedestrians	bicycles	0	321886
is|0.09847398847341537, this|0.020466726273298264, the|0.011933866888284683, united|0.19966363906860352, states|0.11811917275190353	no	no	1	321886
is|0.10240094363689423, this|0.03994555398821831, a|-0.031917277723550797, color|0.16985292732715607, photo|0.07253529876470566	no	no	1	200739
does|0.13633355498313904, the|0.04947849363088608, cake|-0.09012935310602188, look|-0.0824953019618988, rich|0.161641925573349	no	yes	0	519182
will|-0.04398851841688156, this|0.023954439908266068, game|0.07515052706003189, be|0.2492239773273468, televised|0.07567756623029709	yes	yes	1	383384
what|0.192696213722229, sport|0.5015003681182861, are|0.05446842685341835, they|0.03123193420469761, playing|0.21960516273975372	baseball	baseball	1	383384
is|0.04861133545637131, this|-0.054996758699417114, a|-0.013150826096534729, personal|0.3342975378036499, bathroom|-0.047408293932676315	no	yes|no	1	196342
how|0.11609075963497162, many|0.2163730263710022, animals|0.013210926204919815, are|-0.005684308707714081, there|-0.0018918791320174932	2	5	0	239861
what|0.17296169698238373, orange|0.4465858042240143, vegetable|0.013016881421208382, is|-0.03899448737502098, shown|0.04069032520055771	carrots	carrots|carrot	1	508489
is|0.059929803013801575, this|0.014018038287758827, a|-0.04639233648777008, vegetarian|0.2508505880832672, meal|-0.007851973176002502	no	yes|no	1	497375
what|-0.026545237749814987, color|0.6549657583236694, is|0.08779086172580719, the|0.026023106649518013, horse|0.2298552244901657	white	white	1	499672
what|0.027215875685214996, color|0.7242169976234436, is|0.013085929676890373, the|0.003121090354397893, bridle|-0.06433740258216858	red	red	1	499672
what|-0.0020843511447310448, color|0.40670573711395264, is|0.045411281287670135, the|0.05741220340132713, truck|-0.18097221851348877	black	red	0	91636
is|0.1912343055009842, the|0.16944395005702972, figurine|-0.31448352336883545, life|-0.1495366096496582, size|0.2552514672279358	no	no	1	153288
what|-0.0005922433920204639, is|0.0019099194323644042, the|0.002212042920291424, table|0.009811464697122574, number|0.05165770277380943	12	40	0	551581
what|0.008010509423911572, is|0.052751269191503525, this|0.008024019189178944, boy|0.07984903454780579, holding|0.11349204182624817	wii controller	wii remote	0	324419
what|0.09599366784095764, are|0.1911061406135559, the|-0.045474421232938766, kids|0.03927893936634064, holding|0.05248352885246277	tennis rackets	tennis rackets|rackets	1	283772
what|0.2518797814846039, food|0.07339777797460556, is|0.15130093693733215, orange|0.35958757996559143	carrot	carrot	1	133050
is|-0.022705458104610443, the|-0.021276209503412247, food|0.08035528659820557, healthy|-0.00324952881783247	yes	yes	1	181796
what|0.044231969863176346, room|0.6484450697898865, is|0.1409316509962082, this|0.146394282579422	bathroom	bathroom	1	96998
are|0.09103758633136749, these|-0.014684813097119331, bananas|0.07314950972795486, ripe|0.10106529295444489	no	no	1	160889
what|0.0554918572306633, room|0.6188192963600159, is|0.12091579288244247, this|0.15102724730968475	bathroom	bathroom	1	253441
is|-0.02407526597380638, there|0.1367558091878891, a|0.09072577208280563, mirror|0.18607905507087708	yes	yes	1	436848
where|0.37012919783592224, is|0.04967588558793068, the|0.013976549729704857, giraffe|0.1848773956298828	zoo	zoo	1	398519
what|-0.046520162373781204, season|0.4568813145160675, is|0.03170807659626007, it|0.0524941049516201	winter	fall|summer	0	398519
where|0.027526043355464935, is|0.011703360825777054, the|0.019666481763124466, train|0.16597796976566315	on tracks	on tracks	1	333746
is|-0.050546854734420776, the|-0.042022086679935455, building|0.14542719721794128, white|0.18122056126594543	yes	yes	1	111546
is|-0.058852385729551315, the|-0.0416339673101902, building|0.10944715142250061, ornate|0.22651471197605133	yes	yes	1	111546
what|-0.11164087057113647, season|0.8366708755493164, is|0.11997651308774948, it|0.11053113639354706	winter	winter	1	239861
what|0.24721013009548187, animal|0.40037503838539124, is|0.10941387712955475, that|0.10208053886890411	sheep	sheep	1	239861
is|0.24980083107948303, this|0.05672520399093628, mexican|0.18369151651859283, food|-0.021922774612903595	no	yes|no	1	497375
is|-0.07957888394594193, the|-0.040376532822847366, horse|-0.016578426584601402, calm|0.3515710234642029	yes	yes	1	499672
is|-0.07955609261989594, the|-0.07058779895305634, day|0.2459922730922699, overcast|0.18909946084022522	yes	yes	1	124952
is|-0.09575706720352173, this|-0.03167285770177841, a|0.09596752375364304, costume|0.2919372618198395	yes	no	0	153288
is|-0.11192433536052704, the|-0.03740207850933075, door|0.20976173877716064, open|0.18908768892288208	yes	yes	1	230610
name|-0.0513228103518486, objects|0.07029276341199875, on|0.036880578845739365, left|0.05306807905435562	laptop		0	20481
which|-0.0950828492641449, objects|0.2031911015510559, look|-0.02646052837371826, empty|-0.022046709433197975	books		0	20481
where|0.2062688022851944, is|0.023086220026016235, the|0.010414364747703075, mug|0.16019751131534576	on desk		0	20481
are|-0.019400503486394882, these|-0.1537517011165619	yes	no	0	389389
are|-0.08595921844244003, there|-0.12499695271253586, oranges|0.30156266689300537	no	no	1	160889
how|0.014958797954022884, many|0.059959493577480316, clocks|0.22209018468856812	1	20|21	0	166437
are|-0.025563448667526245, these|-0.15528324246406555, vegetables|0.18646149337291718	yes	yes	1	461758
what|0.10969962924718857, does|0.09380834549665451, it|0.026137253269553185, look|-0.07522637397050858, like|0.019486749544739723, someone|0.054971396923065186, accidentally|-0.23311005532741547, smeared|0.14463049173355103, all|0.015531076118350029, over|-0.0213801097124815, the|0.05471691116690636, monkey's|0.04086623713374138, mouth|0.24711719155311584	teeth		0	176363
is|0.004979676101356745, the|-0.001939262030646205, person|0.004928369075059891, with|0.006326157599687576, the|0.013229070231318474, green|-0.02464720606803894, shirt|0.04253127798438072, a|0.033743686974048615, man|0.12612105906009674, or|0.058234430849552155, a|0.07647410035133362, woman|0.263132244348526	woman	woman	1	570039
what|0.20315007865428925, is|0.1059369295835495, sitting|0.12503455579280853, on|0.05813613533973694, the|-0.02634262666106224, desk|0.10404260456562042, in|0.06554847210645676, front|0.05027848854660988, of|-0.0060278079472482204, the|-0.008853662759065628, boys|0.1284244805574417	laptop	laptops|computers	0	298197
is|-0.08264414966106415, the|-0.03174722567200661, sun|0.0760616660118103, at|0.02110401540994644, the|0.00012270803563296795, skier's|-0.04032308608293533, back,|-0.8201370239257812, right,|0.12100818753242493, front|0.2111026495695114, or|0.7064127326011658, left|0.35405606031417847	right	right|left	1	159969
is|-0.11554796993732452, the|-0.02200847677886486, animal|0.05860120803117752, in|-0.08011820912361145, the|0.00878082774579525, foreground|0.04942212626338005, much|0.1858706921339035, larger|0.26835882663726807, than|0.08292308449745178, the|0.0027400092221796513, cat|-0.01864919811487198	yes	yes	1	42576
what|0.06663612276315689, do|-0.03812164440751076, you|0.008789213374257088, call|-0.13514994084835052, the|-0.02260877750813961, things|0.16459469497203827, that|0.00278501957654953, stick|-0.11441363394260406, to|-0.03856763243675232, the|-0.031861040741205215, refrigerator|0.27691060304641724	magnets	magnets	1	496099
are|0.10368940979242325, all|0.2204287201166153, of|-0.0064039574936032295, the|0.013338344171643257, fruits|0.05988893285393715, displayed|-0.032798368483781815, ripe|-0.018995460122823715, enough|-0.18566390872001648, to|0.041765473783016205, consume|0.2172943502664566	no	yes|no	1	407574
what|0.003521108068525791, part|0.14651887118816376, of|0.12149836122989655, the|0.018201904371380806, house|0.6818356513977051, is|0.009368139319121838, this|-0.0004878824111074209, picture|0.0013483244692906737, taken|0.013986978679895401, in|-0.037802472710609436	kitchen	kitchen	1	318722
is|0.08434877544641495, there|0.12854346632957458, likely|-0.03898514807224274, a|-0.08247401565313339, meat|0.12255804985761642, eater|0.40178969502449036, using|-0.17044007778167725, this|-0.09551503509283066, computer|-0.022181527689099312	yes	yes|no	0	149222
what|0.0763423815369606, is|0.03789182007312775, the|-0.018720628693699837, name|-0.1397254317998886, for|0.032201290130615234, the|0.011722502298653126, baggage|0.06649740785360336, being|0.012395474128425121, shown|0.03257012367248535	luggage	luggage	1	360097
is|0.016230572015047073, there|0.1434180736541748, a|0.10068929195404053, light|0.05672109127044678, turned|-0.2185307890176773, on|0.07846438139677048, behind|0.07554779946804047, the|-0.0031746430322527885, skateboarder|0.11645234376192093	yes	yes	1	477906
is|-0.16714099049568176, the|-0.0328231155872345, woman|0.11326602846384048, trying|-0.07585414499044418, to|-0.04965006187558174, brush|0.2887745499610901, the|-0.009163819253444672, child's|0.01805528625845909, teeth|0.10284323245286942	yes	yes	1	570039
what|-0.0003268855798523873, is|0.09398816525936127, the|5.336699541658163e-05, woman|0.08924704045057297, holding|0.2203952670097351, to|-0.022144589573144913, shield|0.32363444566726685, the|0.09637095034122467, snow|-0.3270440697669983	umbrella	umbrella	1	106900
what|0.030318772420287132, color|0.6614571809768677, are|0.05965907499194145, the|0.012030729092657566, soles|0.06394203752279282, of|0.014450596645474434, the|0.017063848674297333, man's|-0.06301148235797882, shoes|0.08915313333272934	black	white	0	10023
should|0.40734460949897766, these|0.06672902405261993, people|0.10333243757486343, be|0.04261721298098564, standing|-0.07136709988117218, behind|-0.053935520350933075, the|-0.0013182952534407377, yellow|-0.038330111652612686, line|-0.21534541249275208	no	yes	0	245432
how|0.004124131985008717, many|-0.007715331390500069, gallons|0.032412149012088776, of|0.0006709935842081904, milk|-0.01614481396973133, are|0.007263468578457832, in|0.010990925133228302, the|0.001636831322684884, fridge|0.021866975352168083	18	4	0	294035
what|0.12041279673576355, are|0.21561241149902344, on|-0.0631515383720398, the|0.01949656754732132, shelves|0.5097610354423523, in|0.04558303952217102, the|0.017071276903152466, background|0.13339923322200775	books	books	1	298197
what|0.516843318939209, famous|0.18084204196929932, disney|0.10788439214229584, dog|-0.028787923976778984, is|-0.013674471527338028, in|-0.041127465665340424, the|-0.03524459898471832, photo|0.14671097695827484	winnie pooh		0	512112
how|-0.35519540309906006, are|0.013482434675097466, the|-0.0009237520862370729, bananas|-0.0091995345428586, attached|0.03353257104754448, to|-0.01807333156466484, the|0.011713414452970028, display|0.01399714220315218	yes		0	407574
is|0.10094032436609268, this|0.07861369848251343, a|-0.003048658836632967, safe|0.06477414816617966, place|0.07682827860116959, for|-0.03290209546685219, the|0.00185385812073946, cat|0.025546438992023468	no	no	1	318722
has|0.22860203683376312, it|-0.1549970507621765, snowed|0.257532000541687, more|-0.007378598675131798, than|-0.12683174014091492, a|-0.11052482575178146, few|0.021548526361584663, inches|0.055989380925893784	no	yes|no	1	106900
where|0.06879212707281113, is|-0.0014347952092066407, the|0.0031515543814748526, man|0.02777368389070034, on|0.002869196468964219, the|0.003399625653401017, air|-0.011930723674595356, mattress|0.003938095178455114	on floor		0	331883
what|0.006020715925842524, type|0.0066375453025102615, of|0.0020425808615982533, mattress|0.030395733192563057, is|0.005096523556858301, he|0.00800985936075449, laying|-0.0231504924595356, on|0.0139304893091321	flat	air	0	331883
how|0.15283867716789246, many|0.25866255164146423, players|0.07096885144710541, in|-0.04222548007965088, blue|0.03095426596701145, jerseys|-0.0534881167113781, are|-0.04348326846957207, there|-0.04080244526267052	2	2	1	187496
what|0.011275754310190678, number|0.027776258066296577, is|-0.0026947667356580496, on|0.01115267165005207, the|-0.004875461105257273, middle|0.006879137363284826, boy's|0.020786140114068985, shirt|0.04069066047668457	13	19	0	187496
what|0.03688880801200867, is|0.019877975806593895, on|0.012972332537174225, the|0.0034785179886966944, wall|0.1682858020067215, behind|0.03654293715953827, the|0.019614866003394127, table|-0.08478740602731705	picture	window	0	496099
what|0.012819197960197926, color|0.49677303433418274, is|0.07900160551071167, the|0.011648785322904587, frosting|0.5176786184310913, on|-0.19710460305213928, the|-0.006008562166243792, doughnut|-0.2010594606399536	white	pink	0	383706
is|0.1489344835281372, there|-0.04132130369544029, more|-0.01113889366388321, than|-0.13029301166534424, 1|0.28012359142303467, goat|0.1347748190164566, in|0.05699468031525612, there|-0.02270621247589588	no	no	1	32892
what|0.12893998622894287, shape|0.17976394295692444, is|-0.02831321582198143, cut|-0.02814698964357376, out|-0.02047399803996086, of|-0.03920461982488632, the|-0.020823974162340164, wood|-0.014216898940503597	triangle	square	0	32892
what|-0.019034493714571, is|0.06018238514661789, over|-0.048248231410980225, the|-0.0017489907331764698, woman's|0.15232247114181519, right|-0.026752399280667305, arm|0.22255274653434753	bag		0	248284
how|0.16498902440071106, many|0.30908203125, teeth|-0.30055660009384155, is|-0.016864150762557983, the|-0.04433579370379448, woman|0.06280979514122009, showing|-0.047307319939136505	2	3|4	0	138644
was|-0.1440390944480896, this|-0.05826447904109955, picture|0.001912388950586319, taken|-0.022895611822605133, at|0.013758712448179722, an|0.18099357187747955, airport|0.11057703197002411	yes	yes|no	1	360097
where|0.044229213148355484, are|0.0006616875762119889, the|0.0013800261076539755, luggage|0.001702397596091032, in|-0.0003200240316800773, the|-0.00017785831005312502, picture|0.004821968264877796	on sidewalk		0	360097
are|-0.04744509980082512, the|-0.06129366159439087, trees|0.1712128221988678, in|0.0024159960448741913, the|0.009980671107769012, water|0.08390986174345016, alive|-0.05355289205908775	yes	no	0	483013
how|0.08572036027908325, many|0.082979716360569, toys|0.07831516861915588, are|0.02396894246339798, on|0.004767967853695154, the|-0.013832720927894115, bed|0.022099439054727554	3	5|7	0	512112
are|0.15764741599559784, the|0.06060588359832764, zebras|-0.1341133862733841, in|0.0003635999746620655, a|-0.02224319986999035, grassy|0.3541666567325592, area|-0.03998098894953728	no	no	1	228721
what|0.0895763635635376, is|0.004353096708655357, being|0.00452028913423419, advertised|0.004645614419132471, on|0.012315457686781883, the|0.011597670614719391, bus|0.041911639273166656	food	school	0	197130
is|0.040819138288497925, there|0.16225139796733856, any|-0.018432920798659325, hay|0.0749230831861496, in|0.03627663105726242, the|0.03412962332367897, feeder|-0.14581482112407684	yes	yes	1	19890
what|0.029513822868466377, type|-0.206443652510643, shoes|0.9482677578926086, is|0.019001200795173645, the|0.02446528896689415, man|-0.013616031967103481, wearing|0.10322088748216629	cleats	cleats	1	332096
how|0.023521116003394127, high|0.033979445695877075, can|-0.0033929271157830954, the|-0.00313235679641366, bed's|0.01063856016844511, be|0.0054166074842214584, raised|0.01164276897907257	high	3 feet	0	441072
how|0.16878466308116913, many|0.23890350759029388, bowls|0.12676218152046204, are|-0.012148963287472725, on|-0.09411166608333588, the|0.010818751528859138, bureau|-0.10486648231744766	2	3	0	137321
what|-0.0034748800098896027, is|0.0020243055187165737, the|0.012027588672935963, dresser|0.11932529509067535, made|0.254336416721344, out|-0.036683063954114914, of|0.05840615555644035	metal	wood	0	137321
how|0.22771555185317993, many|0.24298323690891266, items|-0.10996819287538528, are|0.008341819047927856, on|-0.09243851155042648, this|-0.02170967124402523, plate|0.03465929627418518	2	3	0	336872
what|-0.04002969339489937, kind|-0.03315131738781929, of|-0.026535946875810623, hairstyle|0.33885908126831055, does|0.001304399804212153, she|0.01444872934371233, have|-0.008354482240974903	ponytail	ponytail|bun	1	80714
what|0.05606289207935333, appears|0.36067941784858704, to|0.005794659722596407, be|0.1791563332080841, on|-0.05291802063584328, the|-0.009443199262022972, plate|0.4158557653427124	pizza	pizza	1	67833
do|0.14336316287517548, all|-0.03599284961819649, clocks|0.017773030325770378, show|0.14097629487514496, the|0.011625275015830994, same|-0.04091901332139969, time|0.006138557102531195	no	no	1	526756
how|0.22621503472328186, many|0.22009503841400146, cranes|0.5063924193382263, are|-0.04948366805911064, in|-0.01740146055817604, the|0.014602390117943287, image|-0.030672384425997734	2	3	0	284152
how|0.16481849551200867, many|0.20926541090011597, people|0.11302325874567032, are|-0.0005964820738881826, on|0.03608044981956482, the|0.028488600626587868, bench|-0.014029732905328274	2	1	0	284152
what|0.02421490289270878, is|0.07436703145503998, leaning|-0.008597584441304207, against|-0.047711197286844254, the|0.0019531715661287308, keyboard|0.1151122897863388	papers	stickers	0	149222
what|0.011029178276658058, are|0.029667336493730545, the|0.03606549650430679, toys|0.03880346938967705, sitting|0.06822621077299118, on|0.21613085269927979	bed	bed	1	176363
what|0.0931861624121666, fruit|0.6775648593902588, is|0.06074385344982147, this|0.008184388279914856, woman|0.01969853974878788, holding|0.13334029912948608	banana	banana	1	138644
what|0.014447033405303955, is|0.09648922085762024, the|0.02974831499159336, bear|0.14839626848697662, standing|0.015431560575962067, in|0.010110413655638695	log	water	0	483013
what|0.05617132410407066, kind|0.0888572409749031, of|0.02787093259394169, bears|0.18047256767749786, are|0.037618085741996765, these|0.06447632610797882	brown	brown|grizzly	1	318080
what|0.03184552863240242, does|0.01054304651916027, the|0.009450079873204231, bottom|-0.039186153560876846, sign|0.13420140743255615, mean|0.07324047386646271	no parking	no left turn	0	488327
which|0.37750959396362305, way|0.052647579461336136, is|0.015232463367283344, the|0.0040921117179095745, area|-0.07578941434621811, pointing|0.16367536783218384	left	straight	0	488327
are|-0.06708124279975891, the|-0.06399209052324295, zebras|0.10894440859556198, rib|0.29252946376800537, bones|0.030915265902876854, showing|-0.05336276441812515	yes	no	0	228721
are|-0.02396257221698761, the|-0.07304174453020096, zebras|0.19751235842704773, following|0.4129136800765991, each|-0.07828421145677567, other|0.11962196230888367	yes	yes	1	228721
how|0.09696425497531891, many|0.19071736931800842, buildings|-0.014813623391091824, can|-0.04505136236548424, be|0.0016597725916653872, seen|-0.03559556230902672	2	2	1	105786
are|-0.2510690987110138, the|-0.057033244520425797, zebras|0.2544914782047272, looking|0.1795606166124344, for|0.14754270017147064, food|0.17099148035049438	yes	yes	1	19890
are|-0.22763879597187042, they|0.09522606432437897, getting|-0.04053488001227379, ready|0.09185229986906052, to|-0.01126453559845686, throw|0.3727649450302124	yes	yes	1	332096
what|-0.0021654637530446053, is|0.02814590558409691, the|0.014983201399445534, teddy|0.07900034636259079, bear|-0.015587547793984413, holding|0.15946653485298157	phone	camera	0	379101
what|0.006787408143281937, number|0.07656119018793106, is|0.008809016086161137, on|0.03363245725631714, the|0.0023969635367393494, train|0.023406773805618286	2		0	245432
what|0.2921789586544037, are|0.0595824271440506, people|0.12294408679008484, waiting|0.38023605942726135, to|0.08406171947717667, do|-0.031965695321559906	train		0	245432
what|-0.005536968354135752, color|0.5436708331108093, is|0.04356619343161583, the|0.0028222701512277126, boy's|0.10522494465112686, pants|0.30692243576049805	blue	blue	1	294035
is|-0.012928707525134087, there|0.1789742410182953, bread|0.1458483189344406, in|0.05256975069642067, the|0.021945953369140625, picture|0.09942495822906494	yes	yes	1	67833
what|0.0017600281862542033, kind|0.0932287871837616, of|0.052339453250169754, cat|0.22895176708698273, is|0.036977749317884445, it|0.028617825359106064	calico	calico	1	81552
